Year,Status,Sex,Age Group,Aboriginal status,Region,Population
2010,Final,Female,30-,Non-Aboriginal,Big Rivers,388
2010,Final,Female,30-,Non-Aboriginal,Central Australia,931
2010,Final,Female,30-,Non-Aboriginal,East Arnhem,263
2010,Final,Female,30-,Non-Aboriginal,Greater Darwin,4770
2010,Final,Female,30-,Non-Aboriginal,Top End,172
2010,Final,Male,35-,Aboriginal,Barkly,152
2010,Final,Male,35-,Aboriginal,Big Rivers,408
2010,Final,Male,35-,Aboriginal,Central Australia,553
2010,Final,Male,35-,Aboriginal,East Arnhem,348
2010,Final,Male,35-,Aboriginal,Greater Darwin,508
2010,Final,Male,35-,Aboriginal,Top End,411
2010,Final,Male,35-,Non-Aboriginal,Barkly,74
2010,Final,Male,35-,Non-Aboriginal,Big Rivers,461
2010,Final,Male,35-,Non-Aboriginal,Central Australia,1185
2010,Final,Male,35-,Non-Aboriginal,East Arnhem,380
2010,Final,Male,35-,Non-Aboriginal,Greater Darwin,4974
2010,Final,Male,35-,Non-Aboriginal,Top End,241
2010,Final,Female,35-,Aboriginal,Barkly,165
2010,Final,Female,35-,Aboriginal,Big Rivers,473
2010,Final,Female,35-,Aboriginal,Central Australia,576
2010,Final,Female,35-,Aboriginal,East Arnhem,340
2010,Final,Female,35-,Aboriginal,Greater Darwin,486
2010,Final,Female,35-,Aboriginal,Top End,376
2010,Final,Female,35-,Non-Aboriginal,Barkly,69
2010,Final,Female,35-,Non-Aboriginal,Big Rivers,349
2010,Final,Female,35-,Non-Aboriginal,Central Australia,1012
2010,Final,Female,35-,Non-Aboriginal,East Arnhem,247
2010,Final,Female,35-,Non-Aboriginal,Greater Darwin,4725
2010,Final,Female,35-,Non-Aboriginal,Top End,224
2010,Final,Male,40-,Aboriginal,Barkly,158
2010,Final,Male,40-,Aboriginal,Big Rivers,318
2010,Final,Male,40-,Aboriginal,Central Australia,430
2010,Final,Male,40-,Aboriginal,East Arnhem,278
2010,Final,Male,40-,Aboriginal,Greater Darwin,420
2010,Final,Male,40-,Aboriginal,Top End,288
2010,Final,Male,40-,Non-Aboriginal,Barkly,100
2010,Final,Male,40-,Non-Aboriginal,Big Rivers,403
2010,Final,Male,40-,Non-Aboriginal,Central Australia,1167
2010,Final,Male,40-,Non-Aboriginal,East Arnhem,307
2010,Final,Male,40-,Non-Aboriginal,Greater Darwin,4643
2010,Final,Male,40-,Non-Aboriginal,Top End,261
2010,Final,Female,40-,Aboriginal,Barkly,166
2010,Final,Female,40-,Aboriginal,Big Rivers,334
2010,Final,Female,40-,Aboriginal,Central Australia,467
2010,Final,Female,40-,Aboriginal,East Arnhem,312
2010,Final,Female,40-,Aboriginal,Greater Darwin,406
2010,Final,Female,40-,Aboriginal,Top End,288
2010,Final,Female,40-,Non-Aboriginal,Barkly,63
2010,Final,Female,40-,Non-Aboriginal,Big Rivers,337
2010,Final,Female,40-,Non-Aboriginal,Central Australia,1050
2010,Final,Female,40-,Non-Aboriginal,East Arnhem,258
2010,Final,Female,40-,Non-Aboriginal,Greater Darwin,4421
2010,Final,Female,40-,Non-Aboriginal,Top End,179
2010,Final,Male,45-,Aboriginal,Barkly,109
2010,Final,Male,45-,Aboriginal,Big Rivers,263
2010,Final,Male,45-,Aboriginal,Central Australia,330
2010,Final,Male,45-,Aboriginal,East Arnhem,275
2010,Final,Male,45-,Aboriginal,Greater Darwin,389
2010,Final,Male,45-,Aboriginal,Top End,227
2010,Final,Male,45-,Non-Aboriginal,Barkly,105
2010,Final,Male,45-,Non-Aboriginal,Big Rivers,375
2010,Final,Male,45-,Non-Aboriginal,Central Australia,1224
2010,Final,Male,45-,Non-Aboriginal,East Arnhem,341
2010,Final,Male,45-,Non-Aboriginal,Greater Darwin,4519
2010,Final,Male,45-,Non-Aboriginal,Top End,281
2010,Final,Female,45-,Aboriginal,Barkly,133
2010,Final,Female,45-,Aboriginal,Big Rivers,295
2010,Final,Female,45-,Aboriginal,Central Australia,405
2010,Final,Female,45-,Aboriginal,East Arnhem,242
2010,Final,Female,45-,Aboriginal,Greater Darwin,334
2010,Final,Female,45-,Aboriginal,Top End,216
2010,Final,Female,45-,Non-Aboriginal,Barkly,90
2010,Final,Female,45-,Non-Aboriginal,Big Rivers,335
2010,Final,Female,45-,Non-Aboriginal,Central Australia,1007
2010,Final,Female,45-,Non-Aboriginal,East Arnhem,235
2010,Final,Female,45-,Non-Aboriginal,Greater Darwin,4256
2010,Final,Female,45-,Non-Aboriginal,Top End,185
2010,Final,Male,5-,Aboriginal,Barkly,272
2010,Final,Male,5-,Aboriginal,Big Rivers,710
2010,Final,Male,5-,Aboriginal,Central Australia,864
2010,Final,Male,5-,Aboriginal,East Arnhem,640
2010,Final,Male,5-,Aboriginal,Greater Darwin,813
2010,Final,Male,5-,Aboriginal,Top End,706
2010,Final,Male,5-,Non-Aboriginal,Barkly,50
2010,Final,Male,5-,Non-Aboriginal,Big Rivers,337
2010,Final,Male,5-,Non-Aboriginal,Central Australia,804
2010,Final,Male,5-,Non-Aboriginal,East Arnhem,236
2010,Final,Male,5-,Non-Aboriginal,Greater Darwin,3376
2010,Final,Male,5-,Non-Aboriginal,Top End,178
2010,Final,Female,5-,Aboriginal,Barkly,317
2010,Final,Female,5-,Aboriginal,Big Rivers,678
2010,Final,Female,5-,Aboriginal,Central Australia,836
2010,Final,Female,5-,Aboriginal,East Arnhem,533
2010,Final,Female,5-,Aboriginal,Greater Darwin,770
2010,Final,Female,5-,Aboriginal,Top End,643
2010,Final,Female,5-,Non-Aboriginal,Barkly,21
2010,Final,Female,5-,Non-Aboriginal,Big Rivers,296
2010,Final,Female,5-,Non-Aboriginal,Central Australia,670
2010,Final,Female,5-,Non-Aboriginal,East Arnhem,232
2010,Final,Female,5-,Non-Aboriginal,Greater Darwin,3498
2010,Final,Female,5-,Non-Aboriginal,Top End,100
2010,Final,Male,50-,Aboriginal,Barkly,88
2010,Final,Male,50-,Aboriginal,Big Rivers,207
2010,Final,Male,50-,Aboriginal,Central Australia,308
2010,Final,Male,50-,Aboriginal,East Arnhem,183
2010,Final,Male,50-,Aboriginal,Greater Darwin,273
2010,Final,Male,50-,Aboriginal,Top End,167
2010,Final,Male,50-,Non-Aboriginal,Barkly,114
2010,Final,Male,50-,Non-Aboriginal,Big Rivers,414
2010,Final,Male,50-,Non-Aboriginal,Central Australia,1181
2010,Final,Male,50-,Non-Aboriginal,East Arnhem,304
2010,Final,Male,50-,Non-Aboriginal,Greater Darwin,4069
2010,Final,Male,50-,Non-Aboriginal,Top End,258
2010,Final,Female,50-,Aboriginal,Barkly,131
2010,Final,Female,50-,Aboriginal,Big Rivers,178
2010,Final,Female,50-,Aboriginal,Central Australia,375
2010,Final,Female,50-,Aboriginal,East Arnhem,215
2010,Final,Female,50-,Aboriginal,Greater Darwin,292
2010,Final,Female,50-,Aboriginal,Top End,183
2010,Final,Female,50-,Non-Aboriginal,Barkly,101
2010,Final,Female,50-,Non-Aboriginal,Big Rivers,294
2010,Final,Female,50-,Non-Aboriginal,Central Australia,994
2010,Final,Female,50-,Non-Aboriginal,East Arnhem,189
2010,Final,Female,50-,Non-Aboriginal,Greater Darwin,3824
2010,Final,Female,50-,Non-Aboriginal,Top End,238
2010,Final,Male,55-,Aboriginal,Barkly,76
2010,Final,Male,55-,Aboriginal,Big Rivers,133
2010,Final,Male,55-,Aboriginal,Central Australia,153
2010,Final,Male,55-,Aboriginal,East Arnhem,111
2010,Final,Male,55-,Aboriginal,Greater Darwin,193
2010,Final,Male,55-,Aboriginal,Top End,128
2010,Final,Male,55-,Non-Aboriginal,Barkly,132
2010,Final,Male,55-,Non-Aboriginal,Big Rivers,412
2010,Final,Male,55-,Non-Aboriginal,Central Australia,956
2010,Final,Male,55-,Non-Aboriginal,East Arnhem,274
2010,Final,Male,55-,Non-Aboriginal,Greater Darwin,3780
2010,Final,Male,55-,Non-Aboriginal,Top End,281
2010,Final,Female,55-,Aboriginal,Barkly,75
2010,Final,Female,55-,Aboriginal,Big Rivers,170
2010,Final,Female,55-,Aboriginal,Central Australia,295
2010,Final,Female,55-,Aboriginal,East Arnhem,98
2010,Final,Female,55-,Aboriginal,Greater Darwin,232
2010,Final,Female,55-,Aboriginal,Top End,158
2010,Final,Female,55-,Non-Aboriginal,Barkly,115
2010,Final,Female,55-,Non-Aboriginal,Big Rivers,298
2010,Final,Female,55-,Non-Aboriginal,Central Australia,767
2010,Final,Female,55-,Non-Aboriginal,East Arnhem,169
2010,Final,Female,55-,Non-Aboriginal,Greater Darwin,3261
2010,Final,Female,55-,Non-Aboriginal,Top End,190
2010,Final,Male,60-,Aboriginal,Barkly,66
2010,Final,Male,60-,Aboriginal,Big Rivers,131
2010,Final,Male,60-,Aboriginal,Central Australia,140
2010,Final,Male,60-,Aboriginal,East Arnhem,103
2010,Final,Male,60-,Aboriginal,Greater Darwin,103
2010,Final,Male,60-,Aboriginal,Top End,108
2010,Final,Male,60-,Non-Aboriginal,Barkly,94
2010,Final,Male,60-,Non-Aboriginal,Big Rivers,313
2010,Final,Male,60-,Non-Aboriginal,Central Australia,681
2010,Final,Male,60-,Non-Aboriginal,East Arnhem,134
2010,Final,Male,60-,Non-Aboriginal,Greater Darwin,3105
2010,Final,Male,60-,Non-Aboriginal,Top End,223
2010,Final,Female,60-,Aboriginal,Barkly,59
2010,Final,Female,60-,Aboriginal,Big Rivers,100
2010,Final,Female,60-,Aboriginal,Central Australia,240
2010,Final,Female,60-,Aboriginal,East Arnhem,136
2010,Final,Female,60-,Aboriginal,Greater Darwin,169
2010,Final,Female,60-,Aboriginal,Top End,89
2010,Final,Female,60-,Non-Aboriginal,Barkly,49
2010,Final,Female,60-,Non-Aboriginal,Big Rivers,179
2010,Final,Female,60-,Non-Aboriginal,Central Australia,467
2010,Final,Female,60-,Non-Aboriginal,East Arnhem,42
2010,Final,Female,60-,Non-Aboriginal,Greater Darwin,2353
2010,Final,Female,60-,Non-Aboriginal,Top End,126
2010,Final,Male,65-,Aboriginal,Barkly,37
2010,Final,Male,65-,Aboriginal,Big Rivers,70
2010,Final,Male,65-,Aboriginal,Central Australia,87
2010,Final,Male,65-,Aboriginal,East Arnhem,54
2010,Final,Male,65-,Aboriginal,Greater Darwin,80
2010,Final,Male,65-,Aboriginal,Top End,68
2010,Final,Male,65-,Non-Aboriginal,Barkly,76
2010,Final,Male,65-,Non-Aboriginal,Big Rivers,203
2010,Final,Male,65-,Non-Aboriginal,Central Australia,398
2010,Final,Male,65-,Non-Aboriginal,East Arnhem,46
2010,Final,Male,65-,Non-Aboriginal,Greater Darwin,1858
2010,Final,Male,65-,Non-Aboriginal,Top End,143
2010,Final,Female,65-,Aboriginal,Barkly,46
2010,Final,Female,65-,Aboriginal,Big Rivers,99
2010,Final,Female,65-,Aboriginal,Central Australia,127
2010,Final,Female,65-,Aboriginal,East Arnhem,61
2010,Final,Female,65-,Aboriginal,Greater Darwin,124
2010,Final,Female,65-,Aboriginal,Top End,65
2010,Final,Female,65-,Non-Aboriginal,Barkly,40
2010,Final,Female,65-,Non-Aboriginal,Big Rivers,130
2010,Final,Female,65-,Non-Aboriginal,Central Australia,268
2010,Final,Female,65-,Non-Aboriginal,East Arnhem,13
2010,Final,Female,65-,Non-Aboriginal,Greater Darwin,1395
2010,Final,Female,65-,Non-Aboriginal,Top End,55
2010,Final,Male,70-,Aboriginal,Barkly,23
2010,Final,Male,70-,Aboriginal,Big Rivers,63
2010,Final,Male,70-,Aboriginal,Central Australia,41
2010,Final,Male,70-,Aboriginal,East Arnhem,18
2010,Final,Male,70-,Aboriginal,Greater Darwin,64
2010,Final,Male,70-,Aboriginal,Top End,56
2010,Final,Male,70-,Non-Aboriginal,Barkly,26
2010,Final,Male,70-,Non-Aboriginal,Big Rivers,130
2010,Final,Male,70-,Non-Aboriginal,Central Australia,226
2010,Final,Male,70-,Non-Aboriginal,East Arnhem,12
2010,Final,Male,70-,Non-Aboriginal,Greater Darwin,1084
2010,Final,Male,70-,Non-Aboriginal,Top End,48
2010,Final,Female,70-,Aboriginal,Barkly,42
2010,Final,Female,70-,Aboriginal,Big Rivers,58
2010,Final,Female,70-,Aboriginal,Central Australia,140
2010,Final,Female,70-,Aboriginal,East Arnhem,33
2010,Final,Female,70-,Aboriginal,Greater Darwin,75
2010,Final,Female,70-,Aboriginal,Top End,34
2010,Final,Female,70-,Non-Aboriginal,Barkly,9
2010,Final,Female,70-,Non-Aboriginal,Big Rivers,45
2010,Final,Female,70-,Non-Aboriginal,Central Australia,110
2010,Final,Female,70-,Non-Aboriginal,East Arnhem,0
2010,Final,Female,70-,Non-Aboriginal,Greater Darwin,809
2010,Final,Female,70-,Non-Aboriginal,Top End,22
2010,Final,Male,75-,Aboriginal,Barkly,7
2010,Final,Male,75-,Aboriginal,Big Rivers,21
2010,Final,Male,75-,Aboriginal,Central Australia,36
2010,Final,Male,75-,Aboriginal,East Arnhem,5
2010,Final,Male,75-,Aboriginal,Greater Darwin,18
2010,Final,Male,75-,Aboriginal,Top End,15
2010,Final,Male,75-,Non-Aboriginal,Barkly,17
2010,Final,Male,75-,Non-Aboriginal,Big Rivers,39
2010,Final,Male,75-,Non-Aboriginal,Central Australia,120
2010,Final,Male,75-,Non-Aboriginal,East Arnhem,2
2010,Final,Male,75-,Non-Aboriginal,Greater Darwin,589
2010,Final,Male,75-,Non-Aboriginal,Top End,23
2010,Final,Female,75-,Aboriginal,Barkly,16
2010,Final,Female,75-,Aboriginal,Big Rivers,19
2010,Final,Female,75-,Aboriginal,Central Australia,49
2010,Final,Female,75-,Aboriginal,East Arnhem,21
2010,Final,Female,75-,Aboriginal,Greater Darwin,42
2010,Final,Female,75-,Aboriginal,Top End,35
2010,Final,Female,75-,Non-Aboriginal,Barkly,5
2010,Final,Female,75-,Non-Aboriginal,Big Rivers,23
2010,Final,Female,75-,Non-Aboriginal,Central Australia,130
2010,Final,Female,75-,Non-Aboriginal,East Arnhem,3
2010,Final,Female,75-,Non-Aboriginal,Greater Darwin,493
2010,Final,Female,75-,Non-Aboriginal,Top End,19
2010,Final,Male,80-,Aboriginal,Barkly,16
2010,Final,Male,80-,Aboriginal,Big Rivers,7
2010,Final,Male,80-,Aboriginal,Central Australia,42
2010,Final,Male,80-,Aboriginal,East Arnhem,13
2010,Final,Male,80-,Aboriginal,Greater Darwin,5
2010,Final,Male,80-,Aboriginal,Top End,0
2010,Final,Male,80-,Non-Aboriginal,Barkly,5
2010,Final,Male,80-,Non-Aboriginal,Big Rivers,35
2010,Final,Male,80-,Non-Aboriginal,Central Australia,61
2010,Final,Male,80-,Non-Aboriginal,East Arnhem,1
2010,Final,Male,80-,Non-Aboriginal,Greater Darwin,325
2010,Final,Male,80-,Non-Aboriginal,Top End,11
2010,Final,Female,80-,Aboriginal,Barkly,4
2010,Final,Female,80-,Aboriginal,Big Rivers,18
2010,Final,Female,80-,Aboriginal,Central Australia,46
2010,Final,Female,80-,Aboriginal,East Arnhem,13
2010,Final,Female,80-,Aboriginal,Greater Darwin,28
2010,Final,Female,80-,Aboriginal,Top End,13
2010,Final,Female,80-,Non-Aboriginal,Barkly,3
2010,Final,Female,80-,Non-Aboriginal,Big Rivers,16
2010,Final,Female,80-,Non-Aboriginal,Central Australia,72
2010,Final,Female,80-,Non-Aboriginal,East Arnhem,1
2010,Final,Female,80-,Non-Aboriginal,Greater Darwin,324
2010,Final,Female,80-,Non-Aboriginal,Top End,7
2010,Final,Male,85+,Aboriginal,Barkly,3
2010,Final,Male,85+,Aboriginal,Big Rivers,15
2010,Final,Male,85+,Aboriginal,Central Australia,13
2010,Final,Male,85+,Aboriginal,East Arnhem,7
2010,Final,Male,85+,Aboriginal,Greater Darwin,5
2010,Final,Male,85+,Aboriginal,Top End,9
2010,Final,Male,85+,Non-Aboriginal,Barkly,4
2010,Final,Male,85+,Non-Aboriginal,Big Rivers,11
2010,Final,Male,85+,Non-Aboriginal,Central Australia,21
2010,Final,Male,85+,Non-Aboriginal,East Arnhem,0
2010,Final,Male,85+,Non-Aboriginal,Greater Darwin,127
2010,Final,Male,85+,Non-Aboriginal,Top End,0
2010,Final,Female,85+,Aboriginal,Barkly,12
2010,Final,Female,85+,Aboriginal,Big Rivers,28
2010,Final,Female,85+,Aboriginal,Central Australia,31
2010,Final,Female,85+,Aboriginal,East Arnhem,7
2010,Final,Female,85+,Aboriginal,Greater Darwin,4
2010,Final,Female,85+,Aboriginal,Top End,16
2010,Final,Female,85+,Non-Aboriginal,Barkly,0
2010,Final,Female,85+,Non-Aboriginal,Big Rivers,9
2010,Final,Female,85+,Non-Aboriginal,Central Australia,70
2010,Final,Female,85+,Non-Aboriginal,East Arnhem,1
2010,Final,Female,85+,Non-Aboriginal,Greater Darwin,233
2010,Final,Female,85+,Non-Aboriginal,Top End,0
2011,Final,Male,0-,Aboriginal,Barkly,330
2011,Final,Male,0-,Aboriginal,Big Rivers,682
2011,Final,Male,0-,Aboriginal,Central Australia,857
2011,Final,Male,0-,Aboriginal,East Arnhem,499
2011,Final,Male,0-,Aboriginal,Greater Darwin,748
2011,Final,Male,0-,Aboriginal,Top End,752
2011,Final,Male,0-,Non-Aboriginal,Barkly,62
2011,Final,Male,0-,Non-Aboriginal,Big Rivers,360
2011,Final,Male,0-,Non-Aboriginal,Central Australia,856
2011,Final,Male,0-,Non-Aboriginal,East Arnhem,330
2011,Final,Male,0-,Non-Aboriginal,Greater Darwin,3969
2011,Final,Male,0-,Non-Aboriginal,Top End,164
2011,Final,Female,0-,Aboriginal,Barkly,292
2011,Final,Female,0-,Aboriginal,Big Rivers,721
2011,Final,Female,0-,Aboriginal,Central Australia,742
2011,Final,Female,0-,Aboriginal,East Arnhem,456
2011,Final,Female,0-,Aboriginal,Greater Darwin,719
2011,Final,Female,0-,Aboriginal,Top End,614
2011,Final,Female,0-,Non-Aboriginal,Barkly,53
2011,Final,Female,0-,Non-Aboriginal,Big Rivers,362
2011,Final,Female,0-,Non-Aboriginal,Central Australia,711
2011,Final,Female,0-,Non-Aboriginal,East Arnhem,280
2011,Final,Female,0-,Non-Aboriginal,Greater Darwin,3801
2011,Final,Female,0-,Non-Aboriginal,Top End,132
2011,Final,Male,10-,Aboriginal,Barkly,240
2011,Final,Male,10-,Aboriginal,Big Rivers,615
2011,Final,Male,10-,Aboriginal,Central Australia,799
2011,Final,Male,10-,Aboriginal,East Arnhem,586
2011,Final,Male,10-,Aboriginal,Greater Darwin,839
2011,Final,Male,10-,Aboriginal,Top End,682
2011,Final,Male,10-,Non-Aboriginal,Barkly,43
2011,Final,Male,10-,Non-Aboriginal,Big Rivers,280
2011,Final,Male,10-,Non-Aboriginal,Central Australia,769
2011,Final,Male,10-,Non-Aboriginal,East Arnhem,205
2011,Final,Male,10-,Non-Aboriginal,Greater Darwin,3463
2011,Final,Male,10-,Non-Aboriginal,Top End,127
2011,Final,Female,10-,Aboriginal,Barkly,259
2011,Final,Female,10-,Aboriginal,Big Rivers,647
2011,Final,Female,10-,Aboriginal,Central Australia,696
2011,Final,Female,10-,Aboriginal,East Arnhem,513
2011,Final,Female,10-,Aboriginal,Greater Darwin,750
2011,Final,Female,10-,Aboriginal,Top End,644
2011,Final,Female,10-,Non-Aboriginal,Barkly,20
2011,Final,Female,10-,Non-Aboriginal,Big Rivers,205
2011,Final,Female,10-,Non-Aboriginal,Central Australia,569
2011,Final,Female,10-,Non-Aboriginal,East Arnhem,167
2011,Final,Female,10-,Non-Aboriginal,Greater Darwin,3373
2011,Final,Female,10-,Non-Aboriginal,Top End,76
2011,Final,Male,15-,Aboriginal,Barkly,277
2011,Final,Male,15-,Aboriginal,Big Rivers,506
2011,Final,Male,15-,Aboriginal,Central Australia,708
2011,Final,Male,15-,Aboriginal,East Arnhem,501
2011,Final,Male,15-,Aboriginal,Greater Darwin,844
2011,Final,Male,15-,Aboriginal,Top End,694
2011,Final,Male,15-,Non-Aboriginal,Barkly,71
2011,Final,Male,15-,Non-Aboriginal,Big Rivers,279
2011,Final,Male,15-,Non-Aboriginal,Central Australia,788
2011,Final,Male,15-,Non-Aboriginal,East Arnhem,154
2011,Final,Male,15-,Non-Aboriginal,Greater Darwin,3675
2011,Final,Male,15-,Non-Aboriginal,Top End,118
2011,Final,Female,15-,Aboriginal,Barkly,298
2011,Final,Female,15-,Aboriginal,Big Rivers,517
2011,Final,Female,15-,Aboriginal,Central Australia,727
2011,Final,Female,15-,Aboriginal,East Arnhem,477
2011,Final,Female,15-,Aboriginal,Greater Darwin,639
2011,Final,Female,15-,Aboriginal,Top End,663
2011,Final,Female,15-,Non-Aboriginal,Barkly,37
2011,Final,Female,15-,Non-Aboriginal,Big Rivers,201
2011,Final,Female,15-,Non-Aboriginal,Central Australia,586
2011,Final,Female,15-,Non-Aboriginal,East Arnhem,74
2011,Final,Female,15-,Non-Aboriginal,Greater Darwin,3196
2011,Final,Female,15-,Non-Aboriginal,Top End,66
2011,Final,Male,20-,Aboriginal,Barkly,252
2011,Final,Male,20-,Aboriginal,Big Rivers,561
2011,Final,Male,20-,Aboriginal,Central Australia,765
2011,Final,Male,20-,Aboriginal,East Arnhem,485
2011,Final,Male,20-,Aboriginal,Greater Darwin,711
2011,Final,Male,20-,Aboriginal,Top End,595
2011,Final,Male,20-,Non-Aboriginal,Barkly,94
2011,Final,Male,20-,Non-Aboriginal,Big Rivers,419
2011,Final,Male,20-,Non-Aboriginal,Central Australia,973
2011,Final,Male,20-,Non-Aboriginal,East Arnhem,198
2011,Final,Male,20-,Non-Aboriginal,Greater Darwin,5288
2011,Final,Male,20-,Non-Aboriginal,Top End,160
2011,Final,Female,20-,Aboriginal,Barkly,247
2011,Final,Female,20-,Aboriginal,Big Rivers,604
2011,Final,Female,20-,Aboriginal,Central Australia,735
2011,Final,Female,20-,Aboriginal,East Arnhem,490
2011,Final,Female,20-,Aboriginal,Greater Darwin,568
2011,Final,Female,20-,Aboriginal,Top End,688
2011,Final,Female,20-,Non-Aboriginal,Barkly,108
2011,Final,Female,20-,Non-Aboriginal,Big Rivers,318
2011,Final,Female,20-,Non-Aboriginal,Central Australia,769
2011,Final,Female,20-,Non-Aboriginal,East Arnhem,125
2011,Final,Female,20-,Non-Aboriginal,Greater Darwin,4109
2011,Final,Female,20-,Non-Aboriginal,Top End,117
2011,Final,Male,25-,Aboriginal,Barkly,243
2011,Final,Male,25-,Aboriginal,Big Rivers,507
2011,Final,Male,25-,Aboriginal,Central Australia,690
2011,Final,Male,25-,Aboriginal,East Arnhem,497
2011,Final,Male,25-,Aboriginal,Greater Darwin,619
2011,Final,Male,25-,Aboriginal,Top End,526
2011,Final,Male,25-,Non-Aboriginal,Barkly,144
2011,Final,Male,25-,Non-Aboriginal,Big Rivers,484
2011,Final,Male,25-,Non-Aboriginal,Central Australia,1279
2011,Final,Male,25-,Non-Aboriginal,East Arnhem,305
2011,Final,Male,25-,Non-Aboriginal,Greater Darwin,5960
2011,Final,Male,25-,Non-Aboriginal,Top End,259
2011,Final,Female,25-,Aboriginal,Barkly,235
2011,Final,Female,25-,Aboriginal,Big Rivers,521
2011,Final,Female,25-,Aboriginal,Central Australia,760
2011,Final,Female,25-,Aboriginal,East Arnhem,510
2011,Final,Female,25-,Aboriginal,Greater Darwin,493
2011,Final,Female,25-,Aboriginal,Top End,572
2011,Final,Female,25-,Non-Aboriginal,Barkly,105
2011,Final,Female,25-,Non-Aboriginal,Big Rivers,400
2011,Final,Female,25-,Non-Aboriginal,Central Australia,1089
2011,Final,Female,25-,Non-Aboriginal,East Arnhem,204
2011,Final,Female,25-,Non-Aboriginal,Greater Darwin,5344
2011,Final,Female,25-,Non-Aboriginal,Top End,183
2011,Final,Male,30-,Aboriginal,Barkly,180
2011,Final,Male,30-,Aboriginal,Big Rivers,376
2011,Final,Male,30-,Aboriginal,Central Australia,567
2011,Final,Male,30-,Aboriginal,East Arnhem,385
2011,Final,Male,30-,Aboriginal,Greater Darwin,509
2011,Final,Male,30-,Aboriginal,Top End,466
2011,Final,Male,30-,Non-Aboriginal,Barkly,114
2011,Final,Male,30-,Non-Aboriginal,Big Rivers,443
2011,Final,Male,30-,Non-Aboriginal,Central Australia,1166
2011,Final,Male,30-,Non-Aboriginal,East Arnhem,308
2011,Final,Male,30-,Non-Aboriginal,Greater Darwin,5090
2011,Final,Male,30-,Non-Aboriginal,Top End,237
